0.000000000000000000e+00 6.927629006284700334e+07 4.802440978647521138e+07 3.107726039850912616e+07 1.895677567457637936e+07 1.515573381873260066e+07 1.016973058359600045e+07 8.670004765102818608e+06 6.321605667404427193e+06 4.369340704624185339e+06 2.816562670787048992e+06 1.626690493145616027e+06 7.577255529609790538e+05 3.030977978365509771e+05 1.048313730238764256e+05 3.525502833619401645e+04 1.235319469092209874e+04 4.237902026114554246e+03 1.362686071388530081e+03 4.139468143475919533e+02 1.185674373151629908e+02
2.275302716061013975e-01 5.484357030748946220e+07 3.785360241347943246e+07 2.470709188026656210e+07 1.413004891602994874e+07 1.132623145348060317e+07 7.590561433809787966e+06 6.110546569107317366e+06 4.537512039158042520e+06 3.283037401946106926e+06 2.329932430572953075e+06 1.437751817955389153e+06 7.276114936179942451e+05 3.106734643207429326e+05 1.175009078568347468e+05 4.319643522814319294e+04 1.628286203842958821e+04 6.063419559318445863e+03 2.160058720384115077e+03 7.383631022453353125e+02 2.311927067632294950e+02
6.003675711075795451e-01 3.767129550977191329e+07 2.576920261715452000e+07 1.697936546578502655e+07 9.034486326166072860e+06 7.279519307538012974e+06 4.702497598815052770e+06 3.354772799237931147e+06 2.412832628536202479e+06 1.717302834516106639e+06 1.180474957409461727e+06 7.660137491834670072e+05 4.452250680568291573e+05 2.217533980976533494e+05 1.001316290947002271e+05 4.416893703942318825e+04 2.006813646758126197e+04 8.709538890500170965e+03 3.534665984662261508e+03 1.318394303438560200e+03 4.396878152395732400e+02
1.396947435001874460e+00 1.880425777451644093e+07 1.261701463999428228e+07 8.409778090206593275e+06 4.245753042534330860e+06 3.389314324088691268e+06 1.960001614161079517e+06 1.252568045676928014e+06 8.743144871181516210e+05 5.793326252706885571e+05 4.034836233323269989e+05 2.854673491951331380e+05 2.000003922903264174e+05 1.284311455079883599e+05 7.806688379705105035e+04 4.360607195096567011e+04 2.325986890158502865e+04 1.155541064182041555e+04 5.338832256563115152e+03 2.370877526598505938e+03 9.710658606618316071e+02
2.731940636673689582e+00 8.094549905915723182e+06 5.286097513110911474e+06 3.522963168128652032e+06 1.778485938259295886e+06 1.330292698312531458e+06 6.767040841217428679e+05 4.154369800513755763e+05 2.452094741644788592e+05 1.512570924277306767e+05 1.009950522579128155e+05 6.829078918989744852e+04 4.512879008819404407e+04 3.181497531889614038e+04 2.177425896392855793e+04 1.450126750452466331e+04 9.398925177186269138e+03 5.849213043756409206e+03 3.533613962655584146e+03 2.043927983184903724e+03 1.190812708643651376e+03
7.711246776620614085e+00 1.508143251485692570e+06 9.445383995241392404e+05 6.242888886917399941e+05 3.291710132890206878e+05 2.187181967203353997e+05 1.042980324932561489e+05 6.021995293453089835e+04 2.999161589295596059e+04 1.705356195188494894e+04 9.517261974853261563e+03 5.241326909883361623e+03 2.698598295986122594e+03 1.388663611888846845e+03 6.615944594555671756e+02 2.869413214744237735e+02 1.107112675317370929e+02 3.996514232066429884e+01 1.534697698195615523e+01 5.935912052924405380e+00 2.374200644086282175e+00
1.976626147183417359e+01 2.652926957313435851e+05 1.622479748559466971e+05 1.067344733961460006e+05 5.835335954135590873e+04 3.668168283650727244e+04 1.794751111057128946e+04 1.002696787136323474e+04 4.865416239022693844e+03 2.668990411507360477e+03 1.448940503886871511e+03 7.701118545982420756e+02 3.755906603451511501e+02 1.880284361910516111e+02 8.576564288401230840e+01 3.517366724152250868e+01 1.192173150111066526e+01 3.010828599437500142e+00 6.273524640185740298e-01 1.279361491323997291e-01 2.183754920595352977e-02
5.061848824059322283e+01 4.313042405705487909e+04 2.597590844593656948e+04 1.707302130699087138e+04 9.528366964706236104e+03 5.833545749802338833e+03 2.925048694932223498e+03 1.610750871506224485e+03 7.875443401999100388e+02 4.249169493565164544e+02 2.327462340716409130e+02 1.230288607866649642e+02 6.087010150619008186e+01 3.115266400068760788e+01 1.496749916115603973e+01 6.918384695147410390e+00 2.896358419544239116e+00 1.013823158728176521e+00 2.753466387884812017e-01 7.267944087196190339e-02 1.950235345448046373e-02
8.126481385839382199e+01 1.712302778466402378e+04 1.023247955843133786e+04 6.731201802911527921e+03 3.781969937721337828e+03 2.294381816139207785e+03 1.161254600061759675e+03 6.371356774617748897e+02 3.127683137590622096e+02 1.681420861493036796e+02 9.262354190258206188e+01 4.896994995218572200e+01 2.450306597527263008e+01 1.271479866995152008e+01 6.295820022400721250e+00 3.097928675568944357e+00 1.462846353204604544e+00 6.365737353334720572e-01 2.360753448420981337e-01 8.825048647953590009e-02 3.530889974956550464e-02
1.000000015990808464e+02 1.143767997143029970e+04 6.807677075386122851e+03 4.481802490936530376e+03 2.523571343251675899e+03 1.526030659457118418e+03 7.749124411939008041e+02 4.247357811396111060e+02 2.087818065283908595e+02 1.121547441794659932e+02 6.191019830970935800e+01 3.274160207733032024e+01 1.645442188788893745e+01 8.584294228316425190e+00 4.299572666577486935e+00 2.165064714103067001e+00 1.069058686651765067e+00 5.051789625828703167e-01 2.134182350494995273e-01 9.308225743133478891e-02 4.456538832914305054e-02
