1.000000000000000000e+02 9.045665087351800082e+01 6.690426470267999548e+01 4.941720913610599553e+01 3.643350874256299932e+01 2.679343547873399700e+01 1.963591995231699983e+01 1.432163818723100057e+01 1.037590641665500080e+01 7.446279194137201074e+00 5.280257229560099574e+00 3.914350576485599476e+00 3.052294805551500012e+00 2.519321513103399912e+00 2.104597638467499809e+00 1.783047487594299874e+00 1.533707306443699903e+00 1.322291047373699957e+00 1.144536814627899801e+00 1.007505211142699864e+00 8.797376306947901625e-01 7.532867293633200845e-01 6.407870264989798947e-01 5.417993317443401402e-01 4.609289040001098847e-01 3.919895222471099228e-01 3.247945744715998728e-01 2.616740832760700020e-01 2.063249610507200682e-01 1.597904082585799301e-01 1.170231424022700750e-01 7.291148538722191930e-02 2.658666274683296749e-02 0.000000000000000000e+00
2.314493197638462050e+02 1.898027409272769148e+02 1.047546160145034690e+02 5.788521625829896067e+01 3.205480297401346235e+01 1.782709568942924250e+01 1.001038189937844791e+01 5.819663562700665871e+00 6.592806639755870890e+00 4.614359652597235595e+02 7.174270529862178591e+03 5.127697665160305769e+04 1.438830862061202934e+05 2.796457573309358559e+05 4.570241474323863513e+05 6.327740651537316153e+05 8.660574272499161307e+05 1.071685003695815103e+06 1.253980119057693752e+06 1.457850502418477554e+06 1.660284131455621449e+06 1.951029993122271495e+06 2.170677353881811723e+06 2.398671888367598411e+06 2.726036649680184666e+06 2.999691370102222078e+06 3.166506327878958080e+06 3.414873753450690303e+06 3.866846717149726581e+06 4.244116906304414384e+06 4.346983383749835193e+06 4.234141786810381338e+06 4.139782170426337048e+06 4.141308846461524721e+06
