1.000000015990808464e+02 9.015226427076136417e+01 8.126481385839382199e+01 6.768851434497649677e+01 5.061848824059322283e+01 3.659305469795413757e+01 2.756322423590455273e+01 1.976626147183417359e+01 1.473644849972620108e+01 1.066679596693554544e+01 7.711246776620614085e+00 5.486962412802785849e+00 3.821874937932133065e+00 2.731940636673689582e+00 2.136133938391538756e+00 1.712487839361876762e+00 1.396947435001874460e+00 1.127377307168294429e+00 9.166857852701320031e-01 7.413096151338385287e-01 6.003675711075795451e-01 4.854955940211853616e-01 3.918627872709810056e-01 3.049465930450756534e-01 2.275302716061013975e-01 1.624787548683150895e-01 1.027249296761425512e-01 4.378223281948478984e-02 -2.410425401954130464e-04
1.394248512040803689e+02 1.135877844016153659e+02 9.254394624427789040e+01 6.456317100850529300e+01 3.652732633178624866e+01 1.944941748449358343e+01 1.129850905136065720e+01 6.053950199529784193e+00 3.555123814897866996e+00 2.048015263109720152e+00 1.266490508080741373e+00 1.229465195259940469e+00 2.025549469841168388e+02 5.682468672836816404e+04 2.185645155520486878e+05 4.349231349916158943e+05 7.436625178418804426e+05 1.062412818121137796e+06 1.407194811040632194e+06 1.868130100295165321e+06 2.185373946880477015e+06 2.567806440627251286e+06 3.006470912466805428e+06 3.338253703614605591e+06 3.800959677601697855e+06 4.354048109980249777e+06 4.550054437358195893e+06 4.417361353826277889e+06 4.353339491318782791e+06
