0.000000000000000000e+00 7.005641783883909881e+07 4.858940037529890984e+07 3.132888455006884038e+07 1.922686878272395954e+07 1.548680998566819541e+07 1.053861481178253144e+07 9.239241709422193468e+06 7.038095532087785192e+06 5.234067123961231671e+06 3.783090709447220434e+06 2.657113287931107450e+06 1.638814018188961083e+06 9.343537780493474565e+05 4.873732285721339285e+05 2.368711783987905073e+05 9.906921126218615973e+04 3.233329384243248205e+04 7.759280480594922665e+03 1.671226822440797605e+03 3.190457353375564935e+02
3.096252318568100126e-01 5.095930492211356014e+07 3.513279801184417307e+07 2.292419951453439519e+07 1.286796720538785309e+07 1.035048038316322304e+07 6.945513693798676133e+06 5.528391093343266286e+06 4.215272135480086319e+06 3.164641087171775755e+06 2.381372015253070742e+06 1.611634974190346198e+06 1.009447728945284616e+06 5.745938660924532451e+05 2.970789952936848276e+05 1.389488181258991826e+05 5.751022462575467944e+04 1.923262318607813722e+04 4.809996364718873338e+03 1.096403454159770718e+03 2.174620805639147534e+02
5.699899540607500370e-01 3.919052258795532584e+07 2.685702902307101339e+07 1.764361702639225498e+07 9.425117401950417086e+06 7.601982414722976275e+06 4.951327677510606125e+06 3.598549338664488401e+06 2.639709708702468779e+06 1.921187810719791334e+06 1.396223867768277181e+06 9.818776001051234780e+05 6.424338781872517429e+05 3.751363692707957816e+05 1.960423225691815023e+05 9.204431102725856181e+04 3.882116951792462351e+04 1.323607864306078227e+04 3.416033986256209573e+03 8.067908569519120192e+02 1.778560295292457454e+02
1.031806151194500032e+00 2.556717405471081287e+07 1.732489470556877181e+07 1.147327836023600027e+07 5.870678457627010532e+06 4.734134886022890918e+06 2.886667867034418508e+06 1.903838883170022862e+06 1.375048040569970617e+06 9.521631925207116874e+05 6.683343268420286477e+05 4.746673261183823342e+05 3.280109561795454938e+05 2.032961862286978576e+05 1.120644427817942778e+05 5.617896419233244524e+04 2.409766823405894320e+04 8.361969560259583886e+03 2.185030363072051841e+03 5.322667435517817012e+02 1.225187078650002803e+02
4.189187916421600377e+00 4.233399448459980078e+06 2.721331492511036806e+06 1.804322833312258357e+06 9.245290945196732646e+05 6.557640579261883395e+05 3.177316049079712247e+05 1.899383447975463641e+05 1.028804793092475302e+05 6.125656318210685276e+04 3.752335796046452742e+04 2.277779886449656988e+04 1.406647081902799800e+04 8.603428301163499782e+03 5.163317494402363991e+03 3.035913307199341034e+03 1.620382265903903317e+03 7.072358143642279629e+02 2.407989689650862601e+02 7.101558564926637018e+01 1.856136908328587509e+01
6.949019895308899741e+00 1.804089861817985075e+06 1.137784535797758726e+06 7.508917608818161534e+05 3.941996829600544879e+05 2.645657053206117707e+05 1.261438921409634204e+05 7.319773796723474516e+04 3.687903272094347631e+04 2.113382129365072979e+04 1.196891141279373915e+04 6.722220464297872240e+03 3.589521069935066407e+03 1.936625272062917020e+03 1.002087588552806892e+03 4.907444970929260535e+02 2.180750998854561260e+02 8.501161390142824814e+01 2.747926336965426941e+01 8.195252282734481142e+00 2.273205970190734782e+00
1.156297551539599944e+01 7.206528987243865849e+05 4.479566013437451329e+05 2.945172090587852872e+05 1.581055725129962957e+05 1.021523138117359340e+05 4.912782005316530558e+04 2.785523294410986273e+04 1.359768371386107901e+04 7.580075721008245637e+03 4.138520069437194252e+03 2.227502444156577440e+03 1.102639864853066911e+03 5.590198800277426017e+02 2.618139429806409453e+02 1.140240801810332130e+02 4.340141390160692225e+01 1.330955860056379514e+01 3.319953084584047698e+00 7.627191773008236142e-01 1.699203468869090183e-01
3.289646752726800116e+01 9.860708302540544537e+04 6.027930301879502076e+04 3.945502225997304049e+04 2.181214723373804736e+04 1.356221250167467042e+04 6.707639195508200828e+03 3.706830652132932755e+03 1.803341561613919112e+03 9.771549231758734777e+02 5.295692944825282211e+02 2.792589906646318809e+02 1.359606918592549505e+02 6.840911600335402909e+01 3.186127907720134544e+01 1.406655001471203192e+01 5.572414895126185819e+00 1.852182806632918455e+00 5.010469631272155278e-01 1.104603679647358089e-01 2.097657202565576112e-02
5.467816141444099998e+01 3.651321446882384771e+04 2.223131273154303199e+04 1.454008488559498073e+04 8.089189884191457168e+03 4.996983347014731407e+03 2.490664553225868076e+03 1.369119254553604378e+03 6.694762072265186816e+02 3.610882007117389207e+02 1.967025016241414335e+02 1.034632380617761527e+02 5.069576879686611903e+01 2.564666393438159631e+01 1.212604198545300704e+01 5.516522316269120374e+00 2.305369116825008557e+00 8.369575153063407713e-01 2.503696617534815760e-01 5.776021089463924396e-02 1.062112737076461276e-02
1.000000000000000000e+02 1.108665990629979569e+04 6.732150866032450722e+03 4.407665338293742025e+03 2.457124481702370758e+03 1.515521300301967585e+03 7.568680442726657702e+02 4.159581147978173590e+02 2.041499104969680332e+02 1.096857232606446786e+02 5.991243267355316249e+01 3.157639069400171650e+01 1.554617780448660547e+01 7.929479396136307479e+00 3.805013761176632148e+00 1.780331475547913822e+00 7.817149989442663260e-01 3.081167137179501858e-01 1.030746016413121441e-01 2.744851993024506956e-02 6.402624148747982670e-03
