1.000000000000000000e+02 1.142146466233288447e+04 6.785152002105192878e+03 4.475762686772764027e+03 2.517994752121572219e+03 1.522087673757200946e+03 7.726104869908040200e+02 4.233394420622902317e+02 2.080396302011918408e+02 1.117268500610293955e+02 6.166030337645735671e+01 3.260304275314160094e+01 1.638181766863552369e+01 8.545056197756812466e+00 4.279309852113785340e+00 2.154583625814288528e+00 1.063762220920560830e+00 5.026251737235007955e-01 2.123197766845813794e-01 9.259558822690928948e-02 4.432914859078551650e-02
5.000000000000000000e+01 4.418246858719718875e+04 2.656509465679171626e+04 1.748529499502930412e+04 9.761920797710503393e+03 5.967686507790363066e+03 2.996725213390963745e+03 1.649659665901443987e+03 8.071323546471445525e+02 4.360059482553875796e+02 2.396031973803065398e+02 1.272635100917706836e+02 6.352220917725772154e+01 3.297839939274211929e+01 1.620628010686804643e+01 7.752319051843476139e+00 3.393526042957308420e+00 1.245066552824407591e+00 3.507194786827538269e-01 9.750028868633768553e-02 2.936001427340539580e-02
1.000000000000000000e+01 9.427381500066430308e+05 5.847735596376374597e+05 3.863589293618582888e+05 2.065205260866542230e+05 1.341436410177033977e+05 6.452763751445726666e+04 3.687330348578668782e+04 1.812336805631028619e+04 1.025115038475746587e+04 5.699055550522879457e+03 3.149371855010278068e+03 1.626037270235275400e+03 8.692623204275751050e+02 4.361608673696720757e+02 2.019083804794489367e+02 7.929599239512137387e+01 2.503669354564732075e+01 6.990570271308375716e+00 2.307097101821455887e+00 8.634703893634573246e-01
5.000000000000000000e+00 3.160160794648593757e+06 2.007362612710366026e+06 1.333653059872270096e+06 6.904510083565273089e+05 4.774982204398928443e+05 2.295345765601494932e+05 1.359031977306454501e+05 7.126536097071136464e+04 4.213016412832955393e+04 2.516052906340347545e+04 1.500154373993741865e+04 8.902968431766594222e+03 5.311012341176072368e+03 3.148044118490419351e+03 1.834844368082757455e+03 9.939101764264690928e+02 5.107409142004310638e+02 2.522512185207049242e+02 1.373631190460526454e+02 7.915092544314548206e+01
2.000000000000000000e+00 1.231392690944833867e+07 8.143884837154268287e+06 5.446486517585636117e+06 2.736956377411294263e+06 2.122470375047422945e+06 1.141772290266359923e+06 7.148210008026289288e+05 4.584954980644286261e+05 2.911984958053329028e+05 2.012999296209388413e+05 1.432272410941060516e+05 9.720986310300519108e+04 6.201007867790503951e+04 3.808344987288213451e+04 2.002407813818250725e+04 9.017743613787659342e+03 3.393749292538749160e+03 1.214271604715042258e+03 4.667976771519950034e+02 1.719091782566027007e+02
1.200000000000000178e+00 2.199131311621818319e+07 1.480754075920575112e+07 9.880440164560111240e+06 5.010626752457986586e+06 4.023927547377701849e+06 2.390393167490480002e+06 1.543791958353903610e+06 1.099224344763416098e+06 7.392512765039163642e+05 5.145281189707602607e+05 3.584300789044215344e+05 2.445938957890250895e+05 1.475618807847561839e+05 7.871378591406720807e+04 3.472744405353918410e+04 1.282834524427006181e+04 4.239581109840645695e+03 1.419201093424984492e+03 5.090573854755491539e+02 1.656439270555204359e+02
7.999999999999998224e-01 3.120729619304976612e+07 2.121663003105724230e+07 1.406228914017233066e+07 7.304760706188781187e+06 5.900512775447457097e+06 3.710105655588512309e+06 2.525767245447174180e+06 1.821331273063618923e+06 1.287454390706204576e+06 8.920073848072752589e+05 6.124435575553954113e+05 4.078425529936332023e+05 2.426400962844447058e+05 1.216214328843283292e+05 4.920309233704570943e+04 1.672521782473669373e+04 4.931524324135662027e+03 1.477701719144960634e+03 4.964385368635145710e+02 1.535439151782280192e+02
5.000000000000000000e-01 4.165951185809865594e+07 2.854407687537529692e+07 1.879978100772404298e+07 1.013624443106446043e+07 8.162312824766207486e+06 5.334762019440236501e+06 3.929180448480393272e+06 2.854864546745991800e+06 2.068902455253840424e+06 1.489521641445256537e+06 1.029201333168418962e+06 6.495082883172199363e+05 3.557094237039309810e+05 1.644134257863657549e+05 6.074988515826785442e+04 1.859978272699312583e+04 4.898472287248057000e+03 1.337682380468506835e+03 4.262385004609997736e+02 1.292631950812179298e+02
1.999999999999999556e-01 5.657434399669794738e+07 3.902723212623748928e+07 2.558065331227947399e+07 1.470014960513410345e+07 1.176047458526841179e+07 7.913762835495721549e+06 6.440859090279501863e+06 4.866220822088898160e+06 3.644060176737831905e+06 2.760847988635761663e+06 1.931306094952051761e+06 1.182909294804813340e+06 6.380428583048509900e+05 2.936100912699517794e+05 1.045621902229479892e+05 2.799955811285220989e+04 5.862470338084128343e+03 1.255473985048172153e+03 3.608198468136646397e+02 1.125389754904046100e+02
0.000000000000000000e+00 6.953654182775364816e+07 4.817112476592509449e+07 3.125836877030226961e+07 1.904740378376118094e+07 1.523693100221710280e+07 1.027353859629216231e+07 8.816325019354490563e+06 6.548479831295573153e+06 4.711267926773872226e+06 3.324052168937849812e+06 2.272232695577218197e+06 1.363301766025250778e+06 7.076151336282308912e+05 3.002768442617117544e+05 1.038454008836701250e+05 2.710209667559829177e+04 5.544063745155573997e+03 1.149404401666718741e+03 3.183726068232467696e+02 8.787887141602757879e+01
